position_error,time
0.105151,72.918483
0.110592,72.959691
0.098431,73.01087
0.078629,73.082304
0.090278,73.119847
0.099156,73.158061
0.086318,73.211203
0.04701,73.258212
0.067605,73.308393
0.141745,73.358799
0.19059,73.417359
0.199988,73.459704
0.109753,73.508692
0.100271,73.558143
0.112484,73.608009
0.124049,73.669361
0.124888,73.708337
0.098387,73.758592
0.067194,73.8301
0.052087,73.867071
0.01327,73.915962
0.156977,73.974175
0.208284,74.016284
0.210625,74.067068
0.103889,74.123348
0.095055,74.173752
0.101384,74.216014
0.088798,74.269444
0.139862,74.323394
0.147901,74.373476
0.111691,74.42523
0.12736,74.466657
0.12223,74.523304
0.074813,74.565912
0.11921,74.625007
0.085998,74.673499
0.088862,74.716139
0.043451,74.765779
0.040693,74.815914
0.06972,74.874289
0.05083,74.93952
0.060619,74.974332
0.074778,75.015332
0.076595,75.065401
0.080043,75.116316
0.081365,75.16878
0.083882,75.217242
0.023868,75.280146
0.035633,75.315986
0.042048,75.373179
0.065413,75.418604
0.066994,75.465886
0.034388,75.521184
0.006613,75.565998
0.046154,75.616038
0.034803,75.667867
0.023549,75.738616
0.036317,75.780658
0.054583,75.824035
0.022783,75.866431
0.066909,75.916741
0.024514,75.986337
0.050009,76.020485
0.062467,76.069791
0.055097,76.12927
0.177558,76.182071
0.189833,76.217731
0.391672,76.26801
0.443083,76.328861
0.143608,76.367955
0.155792,76.418296
0.051139,76.467981
0.189187,76.517917
0.163435,76.577211
0.167064,76.625539
0.175171,76.667828
0.406731,76.738128
0.195846,76.797138
0.19813,76.823526
0.149749,76.904074
0.148275,76.920357
0.509127,76.987798
0.473318,77.031346
0.487996,77.08743
0.32984,77.132314
0.122867,77.193065
0.381744,77.226909
0.392947,77.282044
0.533521,77.318775
0.113936,77.377037
0.115295,77.419864
0.245612,77.477457
0.247423,77.519352
0.225527,77.569128
0.130398,77.631333
0.142762,77.677557
0.144835,77.728785
0.167138,77.790514
0.183012,77.816697
0.176431,77.887045
0.194782,77.922796
0.212996,77.98329
0.214087,78.038743
0.251317,78.074909
0.250842,78.124688
0.228936,78.175139
0.283835,78.224709
0.060367,78.274577
0.088925,78.325198
0.021866,78.374755
0.027178,78.424565
0.075873,78.474525
0.072664,78.524551
0.076231,78.574923
0.066438,78.624955
0.089469,78.694983
0.091627,78.740373
0.086838,78.783726
0.104865,78.842113
0.108755,78.870352
0.132413,78.91788
0.134258,78.972101
0.121137,79.01793
0.093116,79.075
0.118519,79.13321
0.137375,79.176693
0.102371,79.225147
0.149422,79.26887
0.160279,79.330244
0.176425,79.375971
0.16192,79.419012
0.181888,79.469
0.190636,79.540444
0.224938,79.576497
0.197067,79.626228
0.190168,79.696619
0.175849,79.722244
0.172333,79.772456
0.176413,79.844193
0.188594,79.869733
0.17008,79.920841
0.173889,79.992127
0.171396,80.031272
0.161203,80.099419
0.152209,80.125261
0.146937,80.196
0.12749,80.221624
0.137012,80.272583
0.120129,80.337318
0.105301,80.373094
0.101519,80.444937
0.080703,80.485273
0.07086,80.520855
0.065105,80.590762
0.041019,80.635437
0.025185,80.697135
0.018606,80.741072
0.016322,80.776751
0.025067,80.848873
0.047518,80.874704
0.051727,80.926561
0.067762,80.975525
0.089989,81.026868
0.094675,81.098268
0.105264,81.144367
0.12315,81.186444
0.136435,81.230733
0.168307,81.283667
0.170751,81.352651
0.186191,81.38122
0.201011,81.429204
0.225055,81.50005
0.235851,81.531698
0.247719,81.575798
0.257893,81.628412
0.268093,81.676056
0.301211,81.747799
0.302293,81.773422
0.306569,81.842115
0.340143,81.87799
0.340069,81.929055
0.342752,81.998933
0.353295,82.024621
0.383353,82.075382
0.387249,82.146755
0.393521,82.190919
0.401775,82.248143
0.439206,82.291693
0.441272,82.327398
0.444618,82.380824
0.460782,82.445967
0.501723,82.50102
0.508,82.533056
0.517227,82.583958
0.526215,82.647546
0.569104,82.683431
0.578813,82.755028
0.5948,82.792742
0.382561,82.847255
0.43431,82.892277
0.370384,82.933232
0.360189,82.983909
0.36245,83.034628
0.354317,83.083394
0.351377,83.133183
0.35698,83.184802
0.345946,83.23401
0.332237,83.284069
0.330315,83.333643
0.361307,83.383739
0.352721,83.433846
0.354011,83.483918
0.369747,83.552428
0.403185,83.579683
0.388729,83.628302
0.397889,83.679198
0.423007,83.744617
0.416645,83.802279
0.417304,83.846714
0.424816,83.884012
0.430065,83.9563
0.429873,83.982424
0.452368,84.032562
0.442726,84.105934
0.453939,84.131756
0.473591,84.203446
0.496666,84.229327
0.48238,84.301494
0.487147,84.3441
0.495032,84.389359
0.504903,84.461533
0.514677,84.489805
0.513689,84.540025
0.535532,84.587808
0.557822,84.65994
0.549159,84.685799
0.548057,84.736598
0.55465,84.785969
0.562285,84.858484
0.609035,84.884706
0.614141,84.934481
0.61959,84.985331
0.589879,85.034608
0.578646,85.085115
0.580809,85.135242
0.632482,85.184937
0.647464,85.234995
0.65005,85.284997
0.649787,85.335202
0.646686,85.384856
0.646185,85.434563
0.655426,85.51774
0.644226,85.547932
0.644314,85.584583
0.068746,85.633864
0.111386,85.683977
0.05751,85.734354
0.057641,85.784229
0.050665,85.833909
0.052704,85.8843
0.041933,85.934075
0.035296,85.984317
0.017897,86.056156
0.027779,86.088663
0.025145,86.142102
0.020474,86.215939
0.013239,86.255718
0.021405,86.308297
0.030457,86.350194
0.047282,86.386222
0.049316,86.458747
0.050319,86.502429
0.057322,86.53904
0.063297,86.591273
0.060673,86.662435
0.059492,86.689031
0.053786,86.738342
0.057931,86.788126
0.062848,86.857372
0.063999,86.893932
0.071168,86.943964
0.07807,86.994024
0.076835,87.043537
0.068456,87.111716
0.068249,87.137903
0.066798,87.188758
0.063323,87.259888
0.061004,87.295696
0.062527,87.367646
0.060998,87.393613
0.061491,87.4442
0.053948,87.515801
0.045797,87.552727
0.0427,87.591896
0.047535,87.646832
0.056801,87.692255
0.05883,87.765081
0.041934,87.796151
0.115402,87.841235
0.113135,87.893027
0.116591,87.940837
0.058025,87.991583
0.085134,88.041127
0.081274,88.092051
0.087091,88.146624
0.09315,88.212078
0.096479,88.24813
0.096008,88.321557
0.082865,88.347438
0.063178,88.399409
0.061048,88.470735
0.055631,88.496761
0.06193,88.571018
0.059258,88.597459
